ncbiTaxID_new,superkingdom_id,superkingdom,phylum_id,phylum,class_id,class,order_id,order,family_id,family,genus_id,genus,species_id,species,rank_new,name_new,Temp,Temp_Range_Average,Temp_Duplicate_Average,Temp_Value,Type,Source,Source_ID,protein_count
403181,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,1644056.0,Haloferacaceae,2251.0,Haloferax,403181.0,Haloferax mucosum,species,Haloferax mucosum,48.00,48.00,47.67,average,optimum,ThermoBase,ThermoBase825,3395
53635,2.0,Bacteria,201174.0,Actinomycetota,84992.0,Acidimicrobiia,84993.0,Acidimicrobiales,84994.0,Acidimicrobiaceae,53634.0,Acidimicrobium,53635.0,Acidimicrobium ferrooxidans,species,Acidimicrobium ferrooxidans,45.0-50.0,47.50,47.88,average,optimum,BacDive,106,2149
1457,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186823.0,Alicyclobacillaceae,29330.0,Alicyclobacillus,1457.0,Alicyclobacillus cycloheptanicus,species,Alicyclobacillus cycloheptanicus,48.00,48.00,48.0,original,optimum,ThermoBase,ThermoBase910,3467
78554,2.0,Bacteria,74201.0,Verrucomicrobiota,414999.0,Opitutia,415000.0,Opitutales,3056375.0,Alterococcaceae,78553.0,Alterococcus,78554.0,Alterococcus agarolyticus,species,Alterococcus agarolyticus,48.00,48.00,48.0,original,optimum,ThermoBase,ThermoBase765,0
110101,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186824.0,Thermoactinomycetaceae,292635.0,Laceyella,110101.0,Laceyella putida,species,Laceyella putida,48.00,48.00,48.0,original,optimum,ThermoBase,ThermoBase766,3976
1031594,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,80864.0,Comamonadaceae,1434001.0,Extensimonas,1031594.0,Extensimonas vulgaris,species,Extensimonas vulgaris,48.00,48.00,48.0,original,optimum,ThermoBase,ThermoBase936,2789
1051632,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,539000.0,Clostridiales Family XVII. Incertae Sedis,28033.0,Sulfobacillus,53633.0,Sulfobacillus acidophilus,strain,Sulfobacillus acidophilus TPY,48.00,48.00,48.0,original,optimum,aciDB,aciDB245,0
1236180,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,1644056.0,Haloferacaceae,1008195.0,Halopelagius,1236180.0,Halopelagius longus,species,Halopelagius longus,48.00,48.00,48.0,original,optimum,ThermoBase,ThermoBase826,3653
1627895,2.0,Bacteria,32066.0,Fusobacteriota,203490.0,Fusobacteriia,203491.0,Fusobacteriales,203492.0,Fusobacteriaceae,1940855.0,Hypnocyclicus,1627895.0,Hypnocyclicus thermotrophus,species,Hypnocyclicus thermotrophus,48.00,48.00,48.0,original,optimum,ThermoBase,ThermoBase824,2014
129338,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,129337.0,Geobacillus,129338.0,Geobacillus subterraneus,species,Geobacillus subterraneus,40.00,40.00,48.25,average,optimum,ThermoBase,ThermoBase1104,6960
295419,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,2854170.0,Roseobacteraceae,295418.0,Rubellimicrobium,295419.0,Rubellimicrobium thermophilum,species,Rubellimicrobium thermophilum,48.50,48.50,48.5,original,optimum,ThermoBase,ThermoBase789,3244
1121088,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2837504.0,Heyndrickxia,1398.0,Heyndrickxia coagulans,strain,Heyndrickxia coagulans DSM 1 = ATCC 7050,48.50,48.50,48.5,original,optimum,Tempura,Tempura594,6
1354791,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135613.0,Chromatiales,72276.0,Ectothiorhodospiraceae,85108.0,Halorhodospira,1052.0,Halorhodospira halochloris,strain,Halorhodospira halochloris str. A,48.50,48.50,48.5,original,optimum,ThermoBase,ThermoBase1196,0
1546155,2.0,Bacteria,203682.0,Planctomycetota,666505.0,Phycisphaerae,1771349.0,Tepidisphaerales,1771355.0,Tepidisphaeraceae,1771356.0,Tepidisphaera,1546155.0,Tepidisphaera mucosa,species,Tepidisphaera mucosa,48.50,48.50,48.5,original,optimum,ThermoBase,ThermoBase790,0
1050,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135613.0,Chromatiales,1046.0,Chromatiaceae,85073.0,Thermochromatium,1050.0,Thermochromatium tepidum,species,Thermochromatium tepidum,49.00,49.00,49.0,original,optimum,ThermoBase,ThermoBase780,2556
159849,2.0,Bacteria,1117.0,Cyanobacteriota,3028117.0,Cyanophyceae,1150.0,Oscillatoriales,1892254.0,Oscillatoriaceae,1158.0,Oscillatoria,159849.0,Oscillatoria terebriformis,species,Oscillatoria terebriformis,49.00,49.00,49.0,original,optimum,ThermoBase,ThermoBase905,0
1475481,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,1775411.0,Rhodanobacteraceae,1544982.0,Mizugakiibacter,1475481.0,Mizugakiibacter sediminis,species,Mizugakiibacter sediminis,49.00,49.00,49.0,original,optimum,ThermoBase,ThermoBase921,2837
1519374,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,255473.0,Parvularculales,255474.0,Parvularculaceae,1519373.0,Amphiplicatus,1519374.0,Amphiplicatus metriothermophilus,species,Amphiplicatus metriothermophilus,49.00,49.00,49.0,original,optimum,ThermoBase,ThermoBase602,2934
2252,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,1644056.0,Haloferacaceae,2251.0,Haloferax,2252.0,Haloferax mediterranei,species,Haloferax mediterranei,48.50,48.50,49.5,average,optimum,"Lyubetsky et al., 2020",Lyu52,3935
1402,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,1386.0,Bacillus,1402.0,Bacillus licheniformis,species,Bacillus licheniformis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase1193,4524
2020,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85012.0,Streptosporangiales,2012.0,Thermomonosporaceae,2019.0,Thermomonospora,2020.0,Thermomonospora curvata,species,Thermomonospora curvata,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase600,4896
2242,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,2236.0,Halobacteriaceae,2239.0,Halobacterium,2242.0,Halobacterium salinarum,species,Halobacterium salinarum,50.00,50.00,50.0,original,optimum,"Lyubetsky et al., 2020",Lyu53,2791
2248,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,1644056.0,Haloferacaceae,56688.0,Halorubrum,2248.0,Halorubrum saccharovorum,species,Halorubrum saccharovorum,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase788,5573
28234,2.0,Bacteria,200918.0,Thermotogota,188708.0,Thermotogae,1643947.0,Petrotogales,1643949.0,Petrotogaceae,28233.0,Geotoga,28234.0,Geotoga petraea,species,Geotoga petraea,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase819,2070
35745,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,1644056.0,Haloferacaceae,2251.0,Haloferax,35745.0,Haloferax denitrificans,species,Haloferax denitrificans,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase811,3771
37925,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85010.0,Pseudonocardiales,2070.0,Pseudonocardiaceae,37924.0,Thermocrispum,37925.0,Thermocrispum agreste,species,Thermocrispum agreste,50.00,50.00,50.0,original,optimum,Tempura,Tempura578,2
52023,2.0,Bacteria,1297.0,Deinococcota,188787.0,Deinococci,68933.0,Thermales,188786.0,Thermaceae,2747271.0,Calidithermus,52023.0,Calidithermus chliarophilus,species,Calidithermus chliarophilus,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase715,1
58112,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85012.0,Streptosporangiales,2012.0,Thermomonosporaceae,1988.0,Actinomadura,58112.0,Actinomadura viridilutea,species,Actinomadura viridilutea,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase599,1
58137,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,2867375.0,Desulfallaceae,2282740.0,Desulfallas,58137.0,Desulfallas thermosapovorans,species,Desulfallas thermosapovorans,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase708,2862
64713,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,1644056.0,Haloferacaceae,56688.0,Halorubrum,64713.0,Halorubrum coriense,species,Halorubrum coriense,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase787,3464
103836,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85012.0,Streptosporangiales,2004.0,Streptosporangiaceae,359169.0,Thermopolyspora,103836.0,Thermopolyspora flexuosa,species,Thermopolyspora flexuosa,50.00,50.00,50.0,original,optimum,Tempura,Tempura704,4866
105229,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2675232.0,Neobacillus,105229.0,Neobacillus fumarioli,species,Neobacillus fumarioli,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase803,0
115335,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85012.0,Streptosporangiales,2012.0,Thermomonosporaceae,1988.0,Actinomadura,115335.0,Actinomadura rubrobrunea,species,Actinomadura rubrobrunea,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase598,5944
120962,2.0,Bacteria,200795.0,Chloroflexota,32061.0,Chloroflexia,32064.0,Chloroflexales,1508635.0,Roseiflexaceae,120961.0,Roseiflexus,120962.0,Roseiflexus castenholzii,species,Roseiflexus castenholzii,50.00,50.00,50.0,original,optimum,Tempura,Tempura794,4332
123783,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,1644061.0,Natrialbaceae,63742.0,Natrialba,123783.0,Natrialba hulunbeirensis,species,Natrialba hulunbeirensis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase816,3854
146826,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,1963268.0,Haloarculaceae,146825.0,Halorhabdus,146826.0,Halorhabdus utahensis,species,Halorhabdus utahensis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase810,3002
177400,2.0,Bacteria,976.0,Bacteroidota,200643.0,Bacteroidia,1970189.0,Marinilabiliales,558415.0,Marinilabiliaceae,177399.0,Anaerophaga,177400.0,Anaerophaga thermohalophila,species,Anaerophaga thermohalophila,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase812,0
182455,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186823.0,Alicyclobacillaceae,29330.0,Alicyclobacillus,182455.0,Alicyclobacillus acidiphilus,species,Alicyclobacillus acidiphilus,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase801,1
196588,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,335929.0,Erythrobacteraceae,1041.0,Erythrobacter,196588.0,Erythrobacter cryptus,species,Erythrobacter cryptus,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase808,1
203471,2.0,Bacteria,1224.0,Pseudomonadota,2008785.0,Hydrogenophilia,119069.0,Hydrogenophilales,206349.0,Hydrogenophilaceae,203470.0,Tepidiphilus,203471.0,Tepidiphilus margaritifer,species,Tepidiphilus margaritifer,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase633,0
209285,2759.0,Eukaryota,4890.0,Ascomycota,147550.0,Sordariomycetes,5139.0,Sordariales,35718.0,Chaetomiaceae,2944547.0,Thermochaetoides,209285.0,Thermochaetoides thermophila,species,Thermochaetoides thermophila,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase690,7244
213588,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,32033.0,Lysobacteraceae,141948.0,Thermomonas,213588.0,Thermomonas hydrothermalis,species,Thermomonas hydrothermalis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase720,2296
214905,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,3082720.0,Peptostreptococcales,186804.0,Peptostreptococcaceae,214904.0,Tepidibacter,214905.0,Tepidibacter thalassicus,species,Tepidibacter thalassicus,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase710,2250
225988,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,150247.0,Anoxybacillus,225988.0,Anoxybacillus contaminans,species,Anoxybacillus contaminans,50.00,50.00,50.0,original,optimum,BacDive,554,1
227865,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,227864.0,Cerasibacillus,227865.0,Cerasibacillus quisquiliarum,species,Cerasibacillus quisquiliarum,50.00,50.00,50.0,original,optimum,BacDive,1325,2778
229919,2.0,Bacteria,200795.0,Chloroflexota,292625.0,Anaerolineae,292629.0,Anaerolineales,292628.0,Anaerolineaceae,233189.0,Anaerolinea,229919.0,Anaerolinea thermolimosa,species,Anaerolinea thermolimosa,50.00,50.00,50.0,original,optimum,BacDive,502,552
251051,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,3034002.0,Pallidibacillus,251051.0,Pallidibacillus thermolactis,species,Pallidibacillus thermolactis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase698,3077
252966,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,68295.0,Thermoanaerobacterales,543372.0,Thermoanaerobacterales Family IV. Incertae Sedis,252965.0,Mahella,252966.0,Mahella australiensis,species,Mahella australiensis,50.00,50.00,50.0,original,optimum,"Lyubetsky et al., 2020",Lyu856,2858
263906,2157.0,Archaea,28890.0,Euryarchaeota,224756.0,Methanomicrobia,2191.0,Methanomicrobiales,1198451.0,Methanoregulaceae,499551.0,Methanolinea,263906.0,Methanolinea tarda,species,Methanolinea tarda,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase814,0
264951,2759.0,Eukaryota,4890.0,Ascomycota,147545.0,Eurotiomycetes,5042.0,Eurotiales,1131624.0,Thermoascaceae,33202.0,Paecilomyces,264951.0,Paecilomyces variotii,species,Paecilomyces variotii,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase823,18175
267990,2.0,Bacteria,29547.0,Campylobacterota,3031852.0,Epsilonproteobacteria,235899.0,Nautiliales,224467.0,Nautiliaceae,267989.0,Lebetimonas,267990.0,Lebetimonas acidiphila,species,Lebetimonas acidiphila,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase468,6
285106,2.0,Bacteria,1239.0,Bacillota,1737404.0,Tissierellia,1737405.0,Tissierellales,2992719.0,Tepidimicrobiaceae,285105.0,Tepidimicrobium,285106.0,Tepidimicrobium ferriphilum,species,Tepidimicrobium ferriphilum,50.00,50.00,50.0,original,optimum,BacDive,2514,3
286152,2157.0,Archaea,28890.0,Euryarchaeota,224756.0,Methanomicrobia,94695.0,Methanosarcinales,2206.0,Methanosarcinaceae,101191.0,Methanomethylovorans,286152.0,Methanomethylovorans thermophila,species,Methanomethylovorans thermophila,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase762,1
332249,2.0,Bacteria,1297.0,Deinococcota,188787.0,Deinococci,2762275.0,Trueperales,332247.0,Trueperaceae,332248.0,Truepera,332249.0,Truepera radiovictrix,species,Truepera radiovictrix,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase692,2924
376175,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,2975441.0,Sphaerotilaceae,196013.0,Caldimonas,376175.0,Schlegelella aquatica,species,Schlegelella aquatica,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase703,2968
383372,2.0,Bacteria,200795.0,Chloroflexota,32061.0,Chloroflexia,32064.0,Chloroflexales,1508635.0,Roseiflexaceae,120961.0,Roseiflexus,120962.0,Roseiflexus castenholzii,strain,Roseiflexus castenholzii DSM 13941,50.00,50.00,50.0,original,optimum,BacDive,2416,4325
385682,2.0,Bacteria,976.0,Bacteroidota,200643.0,Bacteroidia,1970189.0,Marinilabiliales,558415.0,Marinilabiliaceae,1434049.0,Thermophagus,385682.0,Thermophagus xiamenensis,species,Thermophagus xiamenensis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase813,3056
392421,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,1644061.0,Natrialbaceae,88723.0,Natrinema,392421.0,Natrinema hispanicum,species,Natrinema hispanicum,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase705,4123
392842,2.0,Bacteria,200940.0,Thermodesulfobacteriota,3031449.0,Desulfovibrionia,213115.0,Desulfovibrionales,3064025.0,Desulfothermaceae,224474.0,Desulfothermus,392842.0,Desulfothermus okinawensis,species,Desulfothermus okinawensis,50.00,50.00,50.0,original,optimum,BacDive,4041,0
420412,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1485.0,Clostridium,420412.0,Clostridium tepidiprofundi,species,Clostridium tepidiprofundi,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase702,2724
471852,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85012.0,Streptosporangiales,2012.0,Thermomonosporaceae,2019.0,Thermomonospora,2020.0,Thermomonospora curvata,strain,Thermomonospora curvata DSM 43183,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase597,4888
478009,2157.0,Archaea,28890.0,Euryarchaeota,183963.0,Halobacteria,2235.0,Halobacteriales,2236.0,Halobacteriaceae,2239.0,Halobacterium,2242.0,Halobacterium salinarum,no rank,Halobacterium salinarum R1,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase935,310
478105,2.0,Bacteria,203691.0,Spirochaetota,203692.0,Spirochaetia,136.0,Spirochaetales,,,568400.0,Exilispira,478105.0,Exilispira thermophila,species,Exilispira thermophila,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase722,0
520762,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,3082720.0,Peptostreptococcales,3118657.0,Thermotaleaceae,648799.0,Thermotalea,520762.0,Thermotalea metallivorans,species,Thermotalea metallivorans,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase807,3013
571898,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135613.0,Chromatiales,2034509.0,Thioprofundaceae,665868.0,Thioprofundum,571898.0,Thioprofundum lithotrophicum,species,Thioprofundum lithotrophicum,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase822,0
576944,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,150247.0,Anoxybacillus,576944.0,Anoxybacillus tengchongensis,species,Anoxybacillus tengchongensis,50.00,50.00,50.0,original,optimum,BacDive,566,2868
644383,2.0,Bacteria,200795.0,Chloroflexota,388447.0,Ktedonobacteria,388448.0,Ktedonobacterales,768649.0,Thermosporotrichaceae,768650.0,Thermosporothrix,644383.0,Thermosporothrix hazakensis,species,Thermosporothrix hazakensis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase763,6382
655338,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1403538.0,Fervidicella,655338.0,Fervidicella metallireducens,species,Fervidicella metallireducens,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase806,2800
667306,2.0,Bacteria,201174.0,Actinomycetota,84992.0,Acidimicrobiia,84993.0,Acidimicrobiales,84994.0,Acidimicrobiaceae,1042325.0,Aciditerrimonas,667306.0,Aciditerrimonas ferrireducens,species,Aciditerrimonas ferrireducens,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase760,2682
697281,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,68295.0,Thermoanaerobacterales,543372.0,Thermoanaerobacterales Family IV. Incertae Sedis,252965.0,Mahella,252966.0,Mahella australiensis,strain,Mahella australiensis 50-1 BON,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase721,2858
717605,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186822.0,Paenibacillaceae,76632.0,Thermobacillus,377615.0,Thermobacillus composti,strain,Thermobacillus composti KWC4,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase631,3804
768533,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,69277.0,Phyllobacteriaceae,449972.0,Chelativorans,768533.0,Chelativorans composti,species,Chelativorans composti,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase778,3099
882090,2157.0,Archaea,28890.0,Euryarchaeota,224756.0,Methanomicrobia,2191.0,Methanomicrobiales,1198451.0,Methanoregulaceae,499551.0,Methanolinea,263906.0,Methanolinea tarda,strain,Methanolinea tarda NOBI-1,50.00,50.00,50.0,original,optimum,Tempura,Tempura797,0
884107,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,1333713.0,Schleiferiaceae,1333716.0,Schleiferia,884107.0,Schleiferia thermophila,species,Schleiferia thermophila,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase712,2256
884155,2.0,Bacteria,1297.0,Deinococcota,188787.0,Deinococci,68933.0,Thermales,188786.0,Thermaceae,65551.0,Meiothermus,884155.0,Meiothermus hypogaeus,species,Meiothermus hypogaeus,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase779,3471
886292,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,2937910.0,Desulfotomaculaceae,1562.0,Desulfotomaculum,886292.0,Desulfotomaculum varum,species,Desulfotomaculum varum,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase818,0
928724,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85010.0,Pseudonocardiales,2070.0,Pseudonocardiaceae,1851.0,Saccharomonospora,40990.0,Saccharomonospora glauca,strain,Saccharomonospora glauca K62,50.00,50.00,50.0,original,optimum,Tempura,Tempura647,4239
996558,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,3034001.0,Caldifermentibacillus,996558.0,Caldifermentibacillus hisashii,species,Caldifermentibacillus hisashii,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase695,3944
996765,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,68295.0,Thermoanaerobacterales,186814.0,Thermoanaerobacteraceae,1263959.0,Caloribacterium,996765.0,Caloribacterium cisternae,species,Caloribacterium cisternae,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase596,0
1035120,2.0,Bacteria,200940.0,Thermodesulfobacteriota,3031652.0,Deferrisomatia,2814222.0,Deferrisomatales,3031670.0,Deferrisomataceae,1125862.0,Deferrisoma,1035120.0,Deferrisoma camini,species,Deferrisoma camini,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase627,0
1088767,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85012.0,Streptosporangiales,2004.0,Streptosporangiaceae,1424614.0,Thermoactinospora,1088767.0,Thermoactinospora rubra,species,Thermoactinospora rubra,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase714,1
1121338,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1485.0,Clostridium,420412.0,Clostridium tepidiprofundi,strain,Clostridium tepidiprofundi DSM 19306,50.00,50.00,50.0,original,optimum,BacDive,2845,2724
1125863,2.0,Bacteria,200940.0,Thermodesulfobacteriota,3031652.0,Deferrisomatia,2814222.0,Deferrisomatales,3031670.0,Deferrisomataceae,1125862.0,Deferrisoma,1035120.0,Deferrisoma camini,strain,Deferrisoma camini S3R1,50.00,50.00,50.0,original,optimum,Tempura,Tempura583,0
1147123,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,44258.0,Caloramator,1147123.0,Caloramator quimbayensis,species,Caloramator quimbayensis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase805,2996
1169913,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,32033.0,Lysobacteraceae,1649512.0,Vulcaniibacterium,1169913.0,Vulcaniibacterium thermophilum,species,Vulcaniibacterium thermophilum,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase601,2826
1173111,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186824.0,Thermoactinomycetaceae,1522429.0,Lihuaxuella,1173111.0,Lihuaxuella thermophila,species,Lihuaxuella thermophila,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase594,3710
1189325,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,31989.0,Paracoccaceae,1233054.0,Oceanicella,1189325.0,Oceanicella actignis,species,Oceanicella actignis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase774,3014
1215031,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2675232.0,Neobacillus,1215031.0,Neobacillus thermocopriae,species,Neobacillus thermocopriae,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase697,3051
1216062,2.0,Bacteria,1239.0,Bacillota,186801.0,Clostridia,186802.0,Eubacteriales,186807.0,Peptococcaceae,2916692.0,Desulforadius,1216062.0,Desulforadius tongensis,species,Desulforadius tongensis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase709,0
1221996,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,1386.0,Bacillus,1221996.0,Bacillus thermotolerans,species,Bacillus thermotolerans,50.00,50.00,50.0,original,optimum,Tempura,Tempura518,4019
1242744,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,145358.0,Bogoriellaceae,154116.0,Georgenia,1242744.0,Georgenia sediminis,species,Georgenia sediminis,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase700,0
1245522,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2837510.0,Siminovitchia,1245522.0,Siminovitchia thermophila,species,Siminovitchia thermophila,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase444,4688
1245523,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2837510.0,Siminovitchia,1245523.0,Siminovitchia composti,species,Siminovitchia composti,50.00,50.00,50.0,original,optimum,ThermoBase,ThermoBase694,0
