ncbiTaxID_new,superkingdom_id,superkingdom,phylum_id,class_id,class,order_id,order,family_id,family,genus_id,genus,species_id,species,rank_new,name_new,Temp,Temp_Range_Average,Temp_Duplicate_Average,Temp_Value,Type,Source,Source_ID,taxid_original,taxid_was_merged,taxid_was_deleted,taxid_is_deleted_after_update,has_refseq_assembly,bin_name
237679,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,175304.0,Lentibacillus,237679.0,Lentibacillus halodurans,species,Lentibacillus halodurans,30.00,30.00,30.0,original,optimum,BacDive,1364,237679,False,False,False,True,mesophiles bin 2
290588,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2893057.0,Shouchella,290588.0,Shouchella oshimensis,species,Shouchella oshimensis,30.00,30.00,30.0,original,optimum,BacDive,1259,290588,False,False,False,True,mesophiles bin 2
1176239,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,45667.0,Halobacillus,1176239.0,Halobacillus andaensis,species,Halobacillus andaensis,30.00,30.00,30.0,original,optimum,Tempura,Tempura683,1176239,False,False,False,True,mesophiles bin 2
59893,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186822.0,Paenibacillaceae,44249.0,Paenibacillus,59893.0,Paenibacillus peoriae,species,Paenibacillus peoriae,29.00,29.00,29.0,original,optimum,"Lyubetsky et al., 2020",Lyu329,59893,False,False,False,True,mesophiles bin 2
290335,2.0,Bacteria,1239.0,91061.0,Bacilli,186826.0,Lactobacillales,81852.0,Enterococcaceae,51668.0,Tetragenococcus,290335.0,Tetragenococcus koreensis,species,Tetragenococcus koreensis,30.00,30.00,30.0,original,optimum,BacDive,5258,290335,False,False,False,True,mesophiles bin 2
340146,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,,,33986.0,Exiguobacterium,340146.0,Exiguobacterium mexicanum,species,Exiguobacterium mexicanum,30.00,30.00,30.0,original,optimum,Tempura,Tempura2878,340146,False,False,False,True,mesophiles bin 2
1529,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1485.0,Clostridium,1529.0,Clostridium cadaveris,species,Clostridium cadaveris,33.50,33.50,33.5,original,optimum,Tempura,Tempura2341,1529,False,False,False,True,mesophiles bin 2
655607,2.0,Bacteria,1239.0,186801.0,Clostridia,3082720.0,Peptostreptococcales,186804.0,Peptostreptococcaceae,214904.0,Tepidibacter,655607.0,Tepidibacter mesophilus,species,Tepidibacter mesophilus,30.00,30.00,30.0,original,optimum,Tempura,Tempura4438,655607,False,False,False,True,mesophiles bin 2
35787,2.0,Bacteria,1239.0,91061.0,Bacilli,186826.0,Lactobacillales,33958.0,Lactobacillaceae,2742598.0,Limosilactobacillus,35787.0,Limosilactobacillus pontis,species,Limosilactobacillus pontis,30.00,30.00,30.0,original,optimum,Tempura,Tempura2076,35787,False,False,False,True,mesophiles bin 2
1002795,2.0,Bacteria,1239.0,909932.0,Negativicutes,909929.0,Selenomonadales,1843491.0,Selenomonadaceae,864.0,Pectinatus,1002795.0,Pectinatus sottacetonis,species,Pectinatus sottacetonis,30.00,30.00,30.0,original,optimum,Tempura,Tempura5196,1002795,False,False,False,True,mesophiles bin 2
584605,2.0,Bacteria,976.0,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,290174.0,Aquimarina,584605.0,Aquimarina litoralis,species,Aquimarina litoralis,27.50,27.50,27.5,original,optimum,Tempura,Tempura8124,584605,False,False,False,True,mesophiles bin 2
1770529,2.0,Bacteria,976.0,768503.0,Cytophagia,768507.0,Cytophagales,89373.0,Cytophagaceae,107.0,Spirosoma,1770529.0,Spirosoma soli,species,Spirosoma soli,28.00,28.00,28.0,original,optimum,Tempura,Tempura6859,1770529,False,False,False,True,mesophiles bin 2
1178778,2.0,Bacteria,976.0,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,252356.0,Maribacter,1178778.0,Maribacter cobaltidurans,species,Maribacter cobaltidurans,30.00,30.00,30.0,original,optimum,Tempura,Tempura5150,1178778,False,False,False,True,mesophiles bin 2
104269,2.0,Bacteria,976.0,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,104267.0,Tenacibaculum,104269.0,Tenacibaculum amylolyticum,species,Tenacibaculum amylolyticum,30.00,30.00,30.0,original,optimum,Tempura,Tempura6822,104269,False,False,False,True,mesophiles bin 2
1864947,2.0,Bacteria,976.0,1853228.0,Chitinophagia,1853229.0,Chitinophagales,563835.0,Chitinophagaceae,79328.0,Chitinophaga,1864947.0,Chitinophaga rhizosphaerae,species,Chitinophaga rhizosphaerae,28.00,28.00,28.0,original,optimum,Tempura,Tempura5481,1864947,False,False,False,True,mesophiles bin 2
279824,2.0,Bacteria,976.0,768503.0,Cytophagia,768507.0,Cytophagales,563798.0,Cyclobacteriaceae,246875.0,Algoriphagus,279824.0,Algoriphagus alkaliphilus,species,Algoriphagus alkaliphilus,30.00,30.00,30.0,original,optimum,Tempura,Tempura6809,279824,False,False,False,True,mesophiles bin 2
985016,2.0,Bacteria,976.0,117747.0,Sphingobacteriia,200666.0,Sphingobacteriales,84566.0,Sphingobacteriaceae,376469.0,Olivibacter,985016.0,Olivibacter jilunii,species,Olivibacter jilunii,29.00,29.00,29.0,original,optimum,Tempura,Tempura3167,985016,False,False,False,True,mesophiles bin 2
354630,2.0,Bacteria,976.0,117747.0,Sphingobacteriia,200666.0,Sphingobacteriales,84566.0,Sphingobacteriaceae,423349.0,Mucilaginibacter,354630.0,Mucilaginibacter lappiensis,species,Mucilaginibacter lappiensis,25.00,25.00,25.0,original,optimum,Tempura,Tempura7535,354630,False,False,False,True,mesophiles bin 2
253,2.0,Bacteria,976.0,117743.0,Flavobacteriia,200644.0,Flavobacteriales,2762318.0,Weeksellaceae,59732.0,Chryseobacterium,253.0,Chryseobacterium indologenes,species,Chryseobacterium indologenes,27.50,27.50,27.5,original,optimum,"Lyubetsky et al., 2020",Lyu228,253,False,False,False,True,mesophiles bin 2
1536900,2.0,Bacteria,976.0,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,1518147.0,Wenyingzhuangia,1536900.0,Wenyingzhuangia gracilariae,species,Wenyingzhuangia gracilariae,28.00,28.00,28.0,original,optimum,Tempura,Tempura7678,1536900,False,False,False,True,mesophiles bin 2
1524260,2.0,Bacteria,976.0,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,52959.0,Polaribacter,1524260.0,Polaribacter marinivivus,species,Polaribacter marinivivus,30.00,30.00,30.0,original,optimum,Tempura,Tempura5051,1524260,False,False,False,True,mesophiles bin 2
1538023,2.0,Bacteria,976.0,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,1704230.0,Aureisphaera,1538023.0,Aureisphaera galaxeae,species,Aureisphaera galaxeae,28.00,28.00,28.0,original,optimum,Tempura,Tempura7676,1538023,False,False,False,True,mesophiles bin 2
1925762,2.0,Bacteria,976.0,768503.0,Cytophagia,768507.0,Cytophagales,563798.0,Cyclobacteriaceae,246875.0,Algoriphagus,1925762.0,Algoriphagus marinus,species,Algoriphagus marinus,33.00,33.00,33.0,original,optimum,Tempura,Tempura3555,1925762,False,False,False,True,mesophiles bin 2
287535,2.0,Bacteria,1936987.0,1853221.0,Balneolia,1853223.0,Balneolales,1813606.0,Balneolaceae,455358.0,Balneola,287535.0,Balneola vulgaris,species,Balneola vulgaris,30.00,30.00,30.0,original,optimum,Tempura,Tempura3920,287535,False,False,False,True,mesophiles bin 2
708132,2.0,Bacteria,3018035.0,1553900.0,Oligoflexia,1553901.0,Oligoflexales,1553902.0,Oligoflexaceae,1553903.0,Oligoflexus,708132.0,Oligoflexus tunisiensis,species,Oligoflexus tunisiensis,27.50,27.50,27.5,original,optimum,Tempura,Tempura6321,708132,False,False,False,True,mesophiles bin 2
317658,2.0,Bacteria,29547.0,3031852.0,Epsilonproteobacteria,213849.0,Campylobacterales,2771471.0,Sulfurimonadaceae,202746.0,Sulfurimonas,317658.0,Sulfurimonas paralvinellae,species,Sulfurimonas paralvinellae,30.00,30.00,30.0,original,optimum,BacDive,6115,317658,False,False,False,True,mesophiles bin 2
83552,2.0,Bacteria,204428.0,204429.0,Chlamydiia,1963360.0,Parachlamydiales,92713.0,Parachlamydiaceae,83551.0,Parachlamydia,83552.0,Parachlamydia acanthamoebae,species,Parachlamydia acanthamoebae,34.50,34.50,34.5,original,optimum,"Lyubetsky et al., 2020",Lyu540,83552,False,False,False,True,mesophiles bin 2
1092,2.0,Bacteria,1090.0,191410.0,Chlorobiia,191411.0,Chlorobiales,191412.0,Chlorobiaceae,1091.0,Chlorobium,1092.0,Chlorobium limicola,species,Chlorobium limicola,30.00,30.00,30.0,original,optimum,"Lyubetsky et al., 2020",Lyu351,1092,False,False,False,True,mesophiles bin 2
1839801,2.0,Bacteria,200795.0,301297.0,Dehalococcoidia,1202465.0,Dehalococcoidales,1202464.0,Dehalococcoidaceae,670486.0,Dehalogenimonas,1839801.0,Dehalogenimonas formicexedens,species,Dehalogenimonas formicexedens,32.00,32.00,32.0,original,optimum,Tempura,Tempura6056,1839801,False,False,False,True,mesophiles bin 2
936456,2.0,Bacteria,200938.0,118001.0,Chrysiogenia,189769.0,Chrysiogenales,189770.0,Chrysiogenaceae,393029.0,Desulfurispirillum,936456.0,Desulfurispirillum indicum,species,Desulfurispirillum indicum,28.00,28.00,28.0,original,optimum,BacDive,2497,936456,False,False,False,True,mesophiles bin 2
292566,2.0,Bacteria,1117.0,3028117.0,Cyanophyceae,1890424.0,Synechococcales,1890426.0,Synechococcaceae,13034.0,Dactylococcopsis,292566.0,Dactylococcopsis salina,species,Dactylococcopsis salina,34.00,34.00,34.0,original,optimum,"Lyubetsky et al., 2020",Lyu537,292566,False,False,False,True,mesophiles bin 2
1211323,2.0,Bacteria,1297.0,188787.0,Deinococci,118964.0,Deinococcales,183710.0,Deinococcaceae,1298.0,Deinococcus,1211323.0,Deinococcus carri,species,Deinococcus carri,28.00,28.00,28.0,original,optimum,Tempura,Tempura4042,1211323,False,False,False,True,mesophiles bin 2
445932,2.0,Bacteria,74152.0,641853.0,Elusimicrobia,641854.0,Elusimicrobiales,641876.0,Elusimicrobiaceae,423604.0,Elusimicrobium,423605.0,Elusimicrobium minutum,strain,Elusimicrobium minutum Pei191,30.00,30.00,30.0,original,optimum,Tempura,Tempura7408,445932,False,False,False,True,mesophiles bin 2
59277,2157.0,Archaea,28890.0,183925.0,Methanobacteria,2158.0,Methanobacteriales,2159.0,Methanobacteriaceae,2160.0,Methanobacterium,59277.0,Methanobacterium subterraneum,species,Methanobacterium subterraneum,30.00,30.00,30.0,original,optimum,Tempura,Tempura2256,59277,False,False,False,True,mesophiles bin 2
167642,2.0,Bacteria,32066.0,203490.0,Fusobacteriia,203491.0,Fusobacteriales,203492.0,Fusobacteriaceae,167639.0,Ilyobacter,167642.0,Ilyobacter polytropus,species,Ilyobacter polytropus,30.00,30.00,30.0,original,optimum,"Lyubetsky et al., 2020",Lyu371,167642,False,False,False,True,mesophiles bin 2
379066,2.0,Bacteria,142182.0,219685.0,Gemmatimonadia,219686.0,Gemmatimonadales,219687.0,Gemmatimonadaceae,173479.0,Gemmatimonas,173480.0,Gemmatimonas aurantiaca,strain,Gemmatimonas aurantiaca T-27,30.00,30.00,30.0,original,optimum,Tempura,Tempura6817,379066,False,False,False,True,mesophiles bin 2
74700,2.0,Bacteria,544448.0,31969.0,Mollicutes,186328.0,Entomoplasmatales,33925.0,Entomoplasmataceae,46238.0,Entomoplasma,74700.0,Entomoplasma freundtii,species,Entomoplasma freundtii,30.00,30.00,30.0,original,optimum,Tempura,Tempura7417,74700,False,False,False,True,mesophiles bin 2
52,2.0,Bacteria,2818505.0,,,3031712.0,Polyangiales,49.0,Polyangiaceae,50.0,Chondromyces,52.0,Chondromyces crocatus,species,Chondromyces crocatus,29.00,29.00,29.0,original,optimum,Tempura,Tempura6214,52,False,False,False,True,mesophiles bin 2
1582439,2157.0,Archaea,651137.0,1643678.0,Nitrososphaeria,31932.0,Nitrosopumilales,338190.0,Nitrosopumilaceae,338191.0,Nitrosopumilus,1582439.0,Nitrosopumilus piranensis,species,Nitrosopumilus piranensis,32.00,32.00,32.0,original,optimum,Tempura,Tempura4876,1582439,False,False,False,True,mesophiles bin 2
1162668,2.0,Bacteria,40117.0,203693.0,Nitrospiria,189778.0,Nitrospirales,189779.0,Nitrospiraceae,179.0,Leptospirillum,180.0,Leptospirillum ferrooxidans,strain,Leptospirillum ferrooxidans C2-3,30.00,30.00,30.0,original,optimum,aciDB,aciDB150,1162668,False,False,False,True,mesophiles bin 2
406548,2.0,Bacteria,203682.0,203683.0,Planctomycetia,2691356.0,Isosphaerales,1763524.0,Isosphaeraceae,1511635.0,Aquisphaera,406548.0,Aquisphaera giovannonii,species,Aquisphaera giovannonii,32.50,32.50,32.5,original,optimum,Tempura,Tempura7019,406548,False,False,False,True,mesophiles bin 2
1632025,2.0,Bacteria,1224.0,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,31989.0,Paracoccaceae,1658781.0,Aliiroseovarius,1632025.0,Aliiroseovarius zhejiangensis,species,Aliiroseovarius zhejiangensis,28.00,28.00,28.0,original,optimum,Tempura,Tempura2104,1632025,False,False,False,True,mesophiles bin 2
70864,2.0,Bacteria,1224.0,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267890.0,Shewanellaceae,22.0,Shewanella,70864.0,Shewanella pealeana,species,Shewanella pealeana,25.00,25.00,25.0,original,optimum,"Lyubetsky et al., 2020",Lyu196,70864,False,False,False,True,mesophiles bin 2
421000,2.0,Bacteria,1224.0,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,2854170.0,Roseobacteraceae,60136.0,Sulfitobacter,421000.0,Sulfitobacter donghicola,species,Sulfitobacter donghicola,25.00,25.00,25.0,original,optimum,Tempura,Tempura7532,421000,False,False,False,True,mesophiles bin 2
1187852,2.0,Bacteria,1224.0,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,119045.0,Methylobacteriaceae,407.0,Methylobacterium,1187852.0,Methylobacterium tarhaniae,species,Methylobacterium tarhaniae,26.50,26.50,26.5,original,optimum,Tempura,Tempura6456,1187852,False,False,False,True,mesophiles bin 2
1515746,2.0,Bacteria,1224.0,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267890.0,Shewanellaceae,22.0,Shewanella,1515746.0,Shewanella mangrovi,species,Shewanella mangrovi,28.00,28.00,28.0,original,optimum,Tempura,Tempura2959,1515746,False,False,False,True,mesophiles bin 2
264574,2.0,Bacteria,1224.0,1236.0,Gammaproteobacteria,135624.0,Aeromonadales,84642.0,Aeromonadaceae,129577.0,Oceanimonas,264574.0,Oceanimonas smirnovii,species,Oceanimonas smirnovii,29.00,29.00,29.0,original,optimum,Tempura,Tempura2499,264574,False,False,False,True,mesophiles bin 2
1069,2.0,Bacteria,1224.0,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,45401.0,Hyphomicrobiaceae,1068.0,Rhodomicrobium,1069.0,Rhodomicrobium vannielii,species,Rhodomicrobium vannielii,30.00,30.00,30.0,original,optimum,"Lyubetsky et al., 2020",Lyu410,1069,False,False,False,True,mesophiles bin 2
1859457,2.0,Bacteria,1224.0,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267888.0,Pseudoalteromonadaceae,53246.0,Pseudoalteromonas,1859457.0,Pseudoalteromonas amylolytica,species,Pseudoalteromonas amylolytica,30.00,30.00,30.0,original,optimum,Tempura,Tempura3630,1859457,False,False,False,True,mesophiles bin 2
2499078,2.0,Bacteria,1224.0,1236.0,Gammaproteobacteria,135623.0,Vibrionales,641.0,Vibrionaceae,662.0,Vibrio,2499078.0,Vibrio ouci,species,Vibrio ouci,32.00,32.00,32.0,original,optimum,Tempura,Tempura4877,2499078,False,False,False,True,mesophiles bin 2
2026176,2.0,Bacteria,1224.0,28216.0,Betaproteobacteria,80840.0,Burkholderiales,75682.0,Oxalobacteraceae,149698.0,Massilia,2026176.0,Massilia phosphatilytica,species,Massilia phosphatilytica,29.00,29.00,29.0,original,optimum,Tempura,Tempura6126,2026176,False,False,False,True,mesophiles bin 2
486407,2.0,Bacteria,1224.0,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,118882.0,Brucellaceae,999488.0,Paenochrobactrum,486407.0,Paenochrobactrum glaciei,species,Paenochrobactrum glaciei,29.00,29.00,29.0,original,optimum,Tempura,Tempura4494,486407,False,False,False,True,mesophiles bin 2
1335048,2.0,Bacteria,1224.0,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,31989.0,Paracoccaceae,1775705.0,Frigidibacter,1335048.0,Frigidibacter mobilis,species,Frigidibacter mobilis,30.00,30.00,30.0,original,optimum,Tempura,Tempura5099,1335048,False,False,False,True,mesophiles bin 2
882378,2.0,Bacteria,1224.0,28216.0,Betaproteobacteria,80840.0,Burkholderiales,119060.0,Burkholderiaceae,2571159.0,Mycetohabitans,412963.0,Mycetohabitans rhizoxinica,strain,Mycetohabitans rhizoxinica HKI 454,30.50,30.50,30.5,original,optimum,BacDive,1976,882378,False,False,False,True,mesophiles bin 2
2746,2.0,Bacteria,1224.0,1236.0,Gammaproteobacteria,135619.0,Oceanospirillales,28256.0,Halomonadaceae,2745.0,Halomonas,2746.0,Halomonas elongata,species,Halomonas elongata,33.50,33.50,33.5,original,optimum,Tempura,Tempura2338,2746,False,False,False,True,mesophiles bin 2
1070431,2.0,Bacteria,1224.0,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,2820280.0,Sphingosinicellaceae,1508451.0,Polymorphobacter,1070431.0,Polymorphobacter multimanifer,species,Polymorphobacter multimanifer,25.00,25.00,25.0,original,optimum,Tempura,Tempura7906,1070431,False,False,False,True,mesophiles bin 2
1698799,2.0,Bacteria,1224.0,1236.0,Gammaproteobacteria,135619.0,Oceanospirillales,135620.0,Oceanospirillaceae,48075.0,Marinobacterium,1698799.0,Marinobacterium aestuariivivens,species,Marinobacterium aestuariivivens,30.00,30.00,30.0,original,optimum,Tempura,Tempura3659,1698799,False,False,False,True,mesophiles bin 2
1382359,2.0,Bacteria,57723.0,204432.0,Terriglobia,204433.0,Terriglobales,204434.0,Acidobacteriaceae,2952002.0,Pseudacidobacterium,1382359.0,Pseudacidobacterium ailaaui,species,Pseudacidobacterium ailaaui,40.00,40.00,40.0,original,optimum,Tempura,Tempura841,1382359,False,False,False,True,mesophiels bin 3
1858794,2.0,Bacteria,201174.0,1760.0,Actinomycetes,85007.0,Mycobacteriales,1762.0,Mycobacteriaceae,1763.0,Mycobacterium,1858794.0,Mycobacterium talmoniae,species,Mycobacterium talmoniae,37.00,37.00,37.0,original,optimum,Tempura,Tempura2706,1858794,False,False,False,True,mesophiels bin 3
419015,2.0,Bacteria,201174.0,1760.0,Actinomycetes,85004.0,Bifidobacteriales,31953.0,Bifidobacteriaceae,419014.0,Alloscardovia,419015.0,Alloscardovia omnicolens,species,Alloscardovia omnicolens,38.50,38.50,38.5,original,optimum,Tempura,Tempura2214,419015,False,False,False,True,mesophiels bin 3
1642299,2.0,Bacteria,201174.0,1760.0,Actinomycetes,85011.0,Kitasatosporales,2062.0,Streptomycetaceae,1883.0,Streptomyces,1642299.0,Streptomyces alfalfae,species,Streptomyces alfalfae,37.00,37.00,37.0,original,optimum,Tempura,Tempura1640,1642299,False,False,False,True,mesophiels bin 3
2509433,2.0,Bacteria,201174.0,84998.0,Coriobacteriia,84999.0,Coriobacteriales,84107.0,Coriobacteriaceae,1473205.0,Senegalimassilia,2509433.0,Senegalimassilia faecalis,species,Senegalimassilia faecalis,37.00,37.00,37.0,original,optimum,Tempura,Tempura4780,2509433,False,False,False,True,mesophiels bin 3
2021,2.0,Bacteria,201174.0,1760.0,Actinomycetes,85012.0,Streptosporangiales,83676.0,Nocardiopsaceae,83677.0,Thermobifida,2021.0,Thermobifida fusca,species,Thermobifida fusca,44.00,44.00,44.0,original,optimum,"Lyubetsky et al., 2020",Lyu843,2021,False,False,False,True,mesophiels bin 3
2070508,2.0,Bacteria,201174.0,1760.0,Actinomycetes,1643682.0,Geodermatophilales,85030.0,Geodermatophilaceae,38501.0,Blastococcus,2070508.0,Blastococcus atacamensis,species,Blastococcus atacamensis,35.00,35.00,35.0,original,optimum,Tempura,Tempura1824,2070508,False,False,False,True,mesophiels bin 3
29313,2.0,Bacteria,201174.0,1760.0,Actinomycetes,85007.0,Mycobacteriales,1762.0,Mycobacteriaceae,1763.0,Mycobacterium,29313.0,Mycobacterium shimoidei,species,Mycobacterium shimoidei,41.00,41.00,41.0,original,optimum,ThermoBase,ThermoBase1101,29313,False,False,False,True,mesophiels bin 3
146827,2.0,Bacteria,201174.0,1760.0,Actinomycetes,85007.0,Mycobacteriales,1653.0,Corynebacteriaceae,1716.0,Corynebacterium,146827.0,Corynebacterium simulans,species,Corynebacterium simulans,37.00,37.00,37.0,original,optimum,BacDive,3187,146827,False,False,False,True,mesophiels bin 3
2051,2.0,Bacteria,201174.0,1760.0,Actinomycetes,2037.0,Actinomycetales,2049.0,Actinomycetaceae,2050.0,Mobiluncus,2051.0,Mobiluncus curtisii,species,Mobiluncus curtisii,36.00,36.00,36.0,original,optimum,"Lyubetsky et al., 2020",Lyu609,2051,False,False,False,True,mesophiels bin 3
1230528,2.0,Bacteria,201174.0,1760.0,Actinomycetes,85006.0,Micrococcales,85017.0,Promicromonosporaceae,253183.0,Myceligenerans,1230528.0,Myceligenerans salitolerans,species,Myceligenerans salitolerans,35.00,35.00,35.0,original,optimum,Tempura,Tempura3495,1230528,False,False,False,True,mesophiels bin 3
1288391,2.0,Bacteria,201174.0,1760.0,Actinomycetes,2037.0,Actinomycetales,2049.0,Actinomycetaceae,1654.0,Actinomyces,1288391.0,Actinomyces timonensis,species,Actinomyces timonensis,37.00,37.00,37.0,original,optimum,BacDive,193,1288391,False,False,False,True,mesophiels bin 3
469799,2.0,Bacteria,201174.0,1760.0,Actinomycetes,85006.0,Micrococcales,1268.0,Micrococcaceae,57494.0,Nesterenkonia,469799.0,Nesterenkonia flava,species,Nesterenkonia flava,37.00,37.00,39.0,average,optimum,BacDive,7770,469799,False,False,False,True,mesophiels bin 3
72144,2759.0,Eukaryota,4890.0,147550.0,Sordariomycetes,5139.0,Sordariales,,,72143.0,Remersonia,72144.0,Remersonia thermophila,species,Remersonia thermophila,42.50,42.50,42.5,original,optimum,ThermoBase,ThermoBase887,72144,False,False,False,True,mesophiels bin 3
112900,2.0,Bacteria,1239.0,909932.0,Negativicutes,909929.0,Selenomonadales,1843490.0,Sporomusaceae,2375.0,Sporomusa,112900.0,Sporomusa acidovorans,species,Sporomusa acidovorans,35.00,35.00,35.0,original,optimum,Tempura,Tempura3540,112900,False,False,False,True,mesophiels bin 3
1004261,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,182709.0,Oceanobacillus,1004261.0,Oceanobacillus indicireducens,species,Oceanobacillus indicireducens,39.00,39.00,39.0,original,optimum,Tempura,Tempura1398,1004261,False,False,False,True,mesophiels bin 3
142842,2.0,Bacteria,1239.0,186801.0,Clostridia,53433.0,Halanaerobiales,53434.0,Halobacteroidaceae,142841.0,Selenihalanaerobacter,142842.0,Selenihalanaerobacter shriftii,species,Selenihalanaerobacter shriftii,38.00,38.00,38.0,original,optimum,Tempura,Tempura2699,142842,False,False,False,True,mesophiels bin 3
237069,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,286800.0,Tenuibacillus,237069.0,Tenuibacillus multivorans,species,Tenuibacillus multivorans,38.50,38.50,38.5,original,optimum,Tempura,Tempura3004,237069,False,False,False,True,mesophiels bin 3
688079,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2893056.0,Halalkalibacter,688079.0,Halalkalibacter nanhaiisediminis,species,Halalkalibacter nanhaiisediminis,37.00,37.00,37.0,original,optimum,Tempura,Tempura2623,688079,False,False,False,True,mesophiels bin 3
645964,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,182709.0,Oceanobacillus,645964.0,Oceanobacillus aidingensis,species,Oceanobacillus aidingensis,35.00,35.00,35.0,original,optimum,Tempura,Tempura2279,645964,False,False,False,True,mesophiels bin 3
81464,2.0,Bacteria,1239.0,909932.0,Negativicutes,909929.0,Selenomonadales,1843490.0,Sporomusaceae,81463.0,Anaeromusa,81464.0,Anaeromusa acidaminophila,species,Anaeromusa acidaminophila,38.00,38.00,38.0,original,optimum,Tempura,Tempura1486,81464,False,False,False,True,mesophiels bin 3
1472767,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,175304.0,Lentibacillus,1472767.0,Lentibacillus amyloliquefaciens,species,Lentibacillus amyloliquefaciens,35.00,35.00,35.0,original,optimum,Tempura,Tempura1833,1472767,False,False,False,True,mesophiels bin 3
220753,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,45667.0,Halobacillus,220753.0,Halobacillus locisalis,species,Halobacillus locisalis,35.00,35.00,35.0,original,optimum,Tempura,Tempura2810,220753,False,False,False,True,mesophiels bin 3
402877,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,68298.0,Syntrophomonadaceae,862.0,Syntrophomonas,402877.0,Syntrophomonas palmitatica,species,Syntrophomonas palmitatica,37.00,37.00,37.0,original,optimum,Tempura,Tempura1183,402877,False,False,False,True,mesophiels bin 3
1536,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,31979.0,Clostridiaceae,1769729.0,Hathewaya,1536.0,Hathewaya limosa,species,Hathewaya limosa,37.00,37.00,37.0,original,optimum,BacDive,2613,1536,False,False,False,True,mesophiels bin 3
53442,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,186806.0,Eubacteriaceae,1730.0,Eubacterium,53442.0,Eubacterium callanderi,species,Eubacterium callanderi,37.00,37.00,37.0,original,optimum,Tempura,Tempura2632,53442,False,False,False,True,mesophiels bin 3
1776378,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186822.0,Paenibacillaceae,44249.0,Paenibacillus,1776378.0,Paenibacillus phocaensis,species,Paenibacillus phocaensis,37.00,37.00,37.0,original,optimum,Tempura,Tempura770,1776378,False,False,False,True,mesophiels bin 3
887929,2.0,Bacteria,1239.0,186801.0,Clostridia,186802.0,Eubacteriales,186806.0,Eubacteriaceae,113286.0,Pseudoramibacter,113287.0,Pseudoramibacter alactolyticus,strain,Pseudoramibacter alactolyticus ATCC 23263,36.00,36.00,36.0,original,optimum,Tempura,Tempura2273,887929,False,False,False,True,mesophiels bin 3
1940529,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,175304.0,Lentibacillus,1940529.0,Lentibacillus sediminis,species,Lentibacillus sediminis,37.00,37.00,37.0,original,optimum,Tempura,Tempura1617,1940529,False,False,False,True,mesophiels bin 3
1123239,2.0,Bacteria,1239.0,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,427077.0,Salsuginibacillus,427078.0,Salsuginibacillus kocurii,strain,Salsuginibacillus kocurii DSM 18087,20-50,35.00,35.0,original,optimum,BacDive,1548,1123239,False,False,False,True,mesophiels bin 3
