ncbiTaxID_new,superkingdom_id,superkingdom,phylum_id,phylum,class_id,class,order_id,order,family_id,family,genus_id,genus,species_id,species,rank_new,name_new,Temp,Temp_Range_Average,Temp_Duplicate_Average,Temp_Value,Type,Source,Source_ID,taxid_original,taxid_was_merged,taxid_was_deleted,taxid_is_deleted_after_update,has_refseq_assembly
504486,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,104264.0,Cellulophaga,504486.0,Cellulophaga tyrosinoxydans,species,Cellulophaga tyrosinoxydans,27.00,27.00,27.25,average,optimum,BacDive,5503,504486,False,False,False,True
1079859,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,3141701.0,Flectobacillaceae,1664383.0,Pseudarcicella,1079859.0,Pseudarcicella hirudinis,species,Pseudarcicella hirudinis,26.50,26.50,27.25,average,optimum,BacDive,3837,1079859,False,False,False,True
106,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,2896860.0,Spirosomataceae,105.0,Runella,106.0,Runella slithyformis,species,Runella slithyformis,27.50,27.50,27.5,original,optimum,"Lyubetsky et al., 2020",Lyu256,106,False,False,False,True
196,2.0,Bacteria,29547.0,Campylobacterota,3031852.0,Epsilonproteobacteria,213849.0,Campylobacterales,72294.0,Campylobacteraceae,194.0,Campylobacter,196.0,Campylobacter fetus,species,Campylobacter fetus,27.50,27.50,27.5,original,optimum,"Lyubetsky et al., 2020",Lyu225,196,False,False,False,True
253,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,2762318.0,Weeksellaceae,59732.0,Chryseobacterium,253.0,Chryseobacterium indologenes,species,Chryseobacterium indologenes,27.50,27.50,27.5,original,optimum,"Lyubetsky et al., 2020",Lyu228,253,False,False,False,True
280,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,335928.0,Xanthobacteraceae,279.0,Xanthobacter,280.0,Xanthobacter autotrophicus,species,Xanthobacter autotrophicus,27.50,27.50,27.5,original,optimum,"Lyubetsky et al., 2020",Lyu264,280,False,False,False,True
303,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72274.0,Pseudomonadales,135621.0,Pseudomonadaceae,286.0,Pseudomonas,303.0,Pseudomonas putida,species,Pseudomonas putida,27.50,27.50,27.5,original,optimum,"Lyubetsky et al., 2020",Lyu251,303,False,False,False,True
375,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,41294.0,Nitrobacteraceae,374.0,Bradyrhizobium,375.0,Bradyrhizobium japonicum,species,Bradyrhizobium japonicum,27.50,27.50,27.5,original,optimum,"Lyubetsky et al., 2020",Lyu222,375,False,False,False,True
380,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,82115.0,Rhizobiaceae,28105.0,Sinorhizobium,380.0,Sinorhizobium fredii,species,Sinorhizobium fredii,27.50,27.50,27.5,original,optimum,"Lyubetsky et al., 2020",Lyu258,380,False,False,False,True
381,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,356.0,Hyphomicrobiales,69277.0,Phyllobacteriaceae,68287.0,Mesorhizobium,381.0,Mesorhizobium loti,species,Mesorhizobium loti,27.50,27.50,27.5,original,optimum,"Lyubetsky et al., 2020",Lyu242,381,False,False,False,True
